2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.85,3600,"3,575.15"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.86,3600,"3,575.14"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.88,3600,"3,575.12"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.89,3600,"3,575.11"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.90,3600,"3,575.10"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.92,3600,"3,575.08"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.93,3600,"3,575.07"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.95,3600,"3,575.05"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.96,3600,"3,575.04"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.97,3600,"3,575.03"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,24.99,3600,"3,575.01"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.00,3600,"3,575.00"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.01,3600,"3,574.99"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.03,3600,"3,574.97"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.04,3600,"3,574.96"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.06,3600,"3,574.94"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.07,3600,"3,574.93"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.09,3600,"3,574.91"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.10,3600,"3,574.90"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.12,3600,"3,574.88"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.13,3600,"3,574.87"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.15,3600,"3,574.85"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.16,3600,"3,574.84"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.18,3600,"3,574.82"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.19,3600,"3,574.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.21,3600,"3,574.79"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.22,3600,"3,574.78"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.23,3600,"3,574.77"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.25,3600,"3,574.75"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.26,3600,"3,574.74"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.28,3600,"3,574.72"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.29,3600,"3,574.71"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.30,3600,"3,574.70"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.32,3600,"3,574.68"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.33,3600,"3,574.67"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.35,3600,"3,574.65"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.36,3600,"3,574.64"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.37,3600,"3,574.63"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.39,3600,"3,574.61"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.40,3600,"3,574.60"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.42,3600,"3,574.58"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.43,3600,"3,574.57"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.44,3600,"3,574.56"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.46,3600,"3,574.54"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.47,3600,"3,574.53"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.49,3600,"3,574.51"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.50,3600,"3,574.50"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.51,3600,"3,574.49"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.53,3600,"3,574.47"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.54,3600,"3,574.46"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.56,3600,"3,574.44"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.57,3600,"3,574.43"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.59,3600,"3,574.41"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.60,3600,"3,574.40"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.61,3600,"3,574.39"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.63,3600,"3,574.37"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.64,3600,"3,574.36"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.66,3600,"3,574.34"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.67,3600,"3,574.33"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.68,3600,"3,574.32"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.70,3600,"3,574.30"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.71,3600,"3,574.29"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.73,3600,"3,574.27"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.74,3600,"3,574.26"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.76,3600,"3,574.24"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.77,3600,"3,574.23"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.78,3600,"3,574.22"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.80,3600,"3,574.20"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.81,3600,"3,574.19"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.82,3600,"3,574.18"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.84,3600,"3,574.16"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.85,3600,"3,574.15"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.86,3600,"3,574.14"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.88,3600,"3,574.12"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.89,3600,"3,574.11"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.91,3600,"3,574.09"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.92,3600,"3,574.08"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.94,3600,"3,574.06"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.95,3600,"3,574.05"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.97,3600,"3,574.03"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.98,3600,"3,574.02"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,25.99,3600,"3,574.01"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.01,3600,"3,573.99"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.02,3600,"3,573.98"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.04,3600,"3,573.96"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.05,3600,"3,573.95"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.07,3600,"3,573.93"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.08,3600,"3,573.92"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.09,3600,"3,573.91"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.11,3600,"3,573.89"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.12,3600,"3,573.88"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.14,3600,"3,573.86"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.15,3600,"3,573.85"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.16,3600,"3,573.84"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.18,3600,"3,573.82"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.19,3600,"3,573.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.21,3600,"3,573.79"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.22,3600,"3,573.78"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.23,3600,"3,573.77"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.25,3600,"3,573.75"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.26,3600,"3,573.74"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.27,3600,"3,573.73"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.27,3600,"3,573.73"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.28,3600,"3,573.72"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.29,3600,"3,573.71"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.30,3600,"3,573.70"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.31,3600,"3,573.69"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.32,3600,"3,573.68"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.33,3600,"3,573.67"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.33,3600,"3,573.67"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.34,3600,"3,573.66"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.35,3600,"3,573.65"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.36,3600,"3,573.64"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.37,3600,"3,573.63"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.39,3600,"3,573.61"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.40,3600,"3,573.60"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.42,3600,"3,573.58"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.43,3600,"3,573.57"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.44,3600,"3,573.56"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.45,3600,"3,573.55"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.47,3600,"3,573.53"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.48,3600,"3,573.52"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.49,3600,"3,573.51"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.50,3600,"3,573.50"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.52,3600,"3,573.48"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.53,3600,"3,573.47"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.54,3600,"3,573.46"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.55,3600,"3,573.45"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.57,3600,"3,573.43"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.58,3600,"3,573.42"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.59,3600,"3,573.41"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.60,3600,"3,573.40"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.62,3600,"3,573.38"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.63,3600,"3,573.37"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.64,3600,"3,573.36"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.65,3600,"3,573.35"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.67,3600,"3,573.33"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.68,3600,"3,573.32"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.69,3600,"3,573.31"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.70,3600,"3,573.30"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.72,3600,"3,573.28"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.73,3600,"3,573.27"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.74,3600,"3,573.26"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.75,3600,"3,573.25"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.77,3600,"3,573.23"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.78,3600,"3,573.22"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.79,3600,"3,573.21"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.80,3600,"3,573.20"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.82,3600,"3,573.18"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.83,3600,"3,573.17"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.84,3600,"3,573.16"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.85,3600,"3,573.15"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.87,3600,"3,573.13"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.88,3600,"3,573.12"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.89,3600,"3,573.11"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.90,3600,"3,573.10"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.92,3600,"3,573.08"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.93,3600,"3,573.07"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.94,3600,"3,573.06"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.95,3600,"3,573.05"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.96,3600,"3,573.04"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.98,3600,"3,573.02"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,26.99,3600,"3,573.01"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.01,3600,"3,572.99"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.02,3600,"3,572.98"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.03,3600,"3,572.97"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.04,3600,"3,572.96"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.06,3600,"3,572.94"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.07,3600,"3,572.93"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.08,3600,"3,572.92"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.09,3600,"3,572.91"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.11,3600,"3,572.89"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.12,3600,"3,572.88"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.13,3600,"3,572.87"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.15,3600,"3,572.85"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.16,3600,"3,572.84"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.17,3600,"3,572.83"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.18,3600,"3,572.82"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.19,3600,"3,572.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.21,3600,"3,572.79"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.22,3600,"3,572.78"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.24,3600,"3,572.76"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.25,3600,"3,572.75"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.28,3600,"3,572.72"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.31,3600,"3,572.69"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.33,3600,"3,572.67"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.35,3600,"3,572.65"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.38,3600,"3,572.62"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.41,3600,"3,572.59"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.43,3600,"3,572.57"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.45,3600,"3,572.55"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.48,3600,"3,572.52"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.51,3600,"3,572.49"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.53,3600,"3,572.47"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.55,3600,"3,572.45"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.57,3600,"3,572.43"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.60,3600,"3,572.40"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.63,3600,"3,572.37"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.65,3600,"3,572.35"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.67,3600,"3,572.33"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.70,3600,"3,572.30"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.73,3600,"3,572.27"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.75,3600,"3,572.25"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.77,3600,"3,572.23"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.80,3600,"3,572.20"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.81,3600,"3,572.19"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.84,3600,"3,572.16"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.86,3600,"3,572.14"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.91,3600,"3,572.09"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.92,3600,"3,572.08"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.96,3600,"3,572.04"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,27.99,3600,"3,572.01"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.02,3600,"3,571.98"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.05,3600,"3,571.95"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.07,3600,"3,571.93"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.09,3600,"3,571.91"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.12,3600,"3,571.88"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.13,3600,"3,571.87"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.16,3600,"3,571.84"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.19,3600,"3,571.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.20,3600,"3,571.80"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.23,3600,"3,571.77"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.25,3600,"3,571.75"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.28,3600,"3,571.72"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.30,3600,"3,571.70"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.33,3600,"3,571.67"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.35,3600,"3,571.65"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.41,3600,"3,571.59"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.45,3600,"3,571.55"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.47,3600,"3,571.53"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.50,3600,"3,571.50"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.52,3600,"3,571.48"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.55,3600,"3,571.45"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.56,3600,"3,571.44"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.59,3600,"3,571.41"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.61,3600,"3,571.39"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.64,3600,"3,571.36"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.66,3600,"3,571.34"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.69,3600,"3,571.31"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.71,3600,"3,571.29"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.73,3600,"3,571.27"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.76,3600,"3,571.24"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.78,3600,"3,571.22"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.80,3600,"3,571.20"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.82,3600,"3,571.18"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.84,3600,"3,571.16"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.86,3600,"3,571.14"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.88,3600,"3,571.12"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.90,3600,"3,571.10"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.93,3600,"3,571.07"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.95,3600,"3,571.05"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,28.98,3600,"3,571.02"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.01,3600,"3,570.99"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.05,3600,"3,570.95"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.11,3600,"3,570.89"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.14,3600,"3,570.86"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.17,3600,"3,570.83"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.19,3600,"3,570.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.21,3600,"3,570.79"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.22,3600,"3,570.78"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.24,3600,"3,570.76"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.26,3600,"3,570.74"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.27,3600,"3,570.73"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.29,3600,"3,570.71"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.30,3600,"3,570.70"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.32,3600,"3,570.68"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.34,3600,"3,570.66"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.35,3600,"3,570.65"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.37,3600,"3,570.63"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.38,3600,"3,570.62"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.40,3600,"3,570.60"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.41,3600,"3,570.59"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.43,3600,"3,570.57"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.44,3600,"3,570.56"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.46,3600,"3,570.54"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.48,3600,"3,570.52"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.49,3600,"3,570.51"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.50,3600,"3,570.50"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.52,3600,"3,570.48"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.53,3600,"3,570.47"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.55,3600,"3,570.45"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.56,3600,"3,570.44"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.58,3600,"3,570.42"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.59,3600,"3,570.41"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.61,3600,"3,570.39"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.62,3600,"3,570.38"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.64,3600,"3,570.36"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.65,3600,"3,570.35"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.66,3600,"3,570.34"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.68,3600,"3,570.32"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.69,3600,"3,570.31"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.71,3600,"3,570.29"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.73,3600,"3,570.27"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.74,3600,"3,570.26"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.76,3600,"3,570.24"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.77,3600,"3,570.23"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.78,3600,"3,570.22"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.80,3600,"3,570.20"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.82,3600,"3,570.18"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.84,3600,"3,570.16"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.85,3600,"3,570.15"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.87,3600,"3,570.13"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.89,3600,"3,570.11"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.90,3600,"3,570.10"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.92,3600,"3,570.08"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.93,3600,"3,570.07"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.95,3600,"3,570.05"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.97,3600,"3,570.03"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,29.98,3600,"3,570.02"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.00,3600,"3,570.00"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.01,3600,"3,569.99"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.03,3600,"3,569.97"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.04,3600,"3,569.96"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.06,3600,"3,569.94"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.08,3600,"3,569.92"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.10,3600,"3,569.90"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.11,3600,"3,569.89"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.13,3600,"3,569.87"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.15,3600,"3,569.85"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.16,3600,"3,569.84"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.18,3600,"3,569.82"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.19,3600,"3,569.81"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.21,3600,"3,569.79"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.22,3600,"3,569.78"
2021-12-11 1...,0.00,200.00,1,5.00,0.00,30.24,3600,"3,569.76"
